52,68.51851851851852
56,68.51851851851852
60,68.51851851851852
64,68.51851851851852
68,68.51851851851852
72,68.51851851851852
76,68.51851851851852
80,68.51851851851852
84,68.51851851851852
88,68.51851851851852
92,68.51851851851852
96,68.51851851851852
100,68.51851851851852
104,68.51851851851852
108,68.51851851851852
112,68.51851851851852
116,68.51851851851852
120,65.74074074074073
124,62.962962962962955
128,60.18518518518518
132,57.407407407407405
136,54.62962962962963
140,51.85185185185185
144,49.074074074074076
148,46.29629629629629
152,43.51851851851852
156,40.74074074074075
160,40.74074074074075
164,40.74074074074075
168,40.74074074074075
172,40.74074074074075
176,40.74074074074075
180,40.74074074074075
184,37.96296296296296
188,35.18518518518519
192,32.407407407407405
196,32.407407407407405
200,32.407407407407405
204,32.407407407407405
208,32.407407407407405
212,32.407407407407405
216,32.407407407407405
220,32.407407407407405
224,32.407407407407405
228,32.407407407407405
232,32.407407407407405
236,32.407407407407405
240,29.62962962962963
244,26.85185185185185
248,24.074074074074073
252,21.296296296296294
256,18.51851851851852
260,18.51851851851852
264,18.51851851851852
268,18.51851851851852
272,18.51851851851852
276,18.51851851851852
280,18.51851851851852
284,18.51851851851852
288,18.51851851851852
292,18.51851851851852
296,18.51851851851852
300,18.51851851851852
304,18.51851851851852
308,18.51851851851852
312,18.51851851851852
316,18.51851851851852
320,18.51851851851852
324,18.51851851851852
328,18.51851851851852
332,18.51851851851852
336,18.51851851851852
340,18.51851851851852
344,18.51851851851852
348,18.51851851851852
352,18.51851851851852
356,18.51851851851852
360,18.51851851851852
364,18.51851851851852
368,18.51851851851852
372,18.51851851851852
376,18.51851851851852
380,18.51851851851852
384,18.51851851851852
388,18.51851851851852
392,18.51851851851852
396,18.51851851851852
400,18.51851851851852
404,18.51851851851852
408,18.51851851851852
412,18.51851851851852
416,18.51851851851852
420,18.51851851851852
424,18.51851851851852
428,18.51851851851852
432,18.51851851851852
436,18.51851851851852
440,18.51851851851852
444,18.51851851851852
448,18.51851851851852
452,18.51851851851852
456,18.51851851851852
460,18.51851851851852
464,18.51851851851852
468,18.51851851851852
472,18.51851851851852
476,18.51851851851852
480,18.51851851851852
484,18.51851851851852
488,18.51851851851852
492,18.51851851851852
496,18.51851851851852
500,18.51851851851852
504,18.51851851851852
508,18.51851851851852
512,18.51851851851852
516,18.51851851851852
520,18.51851851851852
524,18.51851851851852
528,18.51851851851852
532,18.51851851851852
536,18.51851851851852
540,21.296296296296294
544,24.074074074074073
548,26.85185185185185
552,29.62962962962963
556,32.407407407407405
560,35.18518518518519
564,37.96296296296296
568,40.74074074074075
572,43.51851851851852
576,46.29629629629629
580,49.074074074074076
584,51.85185185185185
588,54.62962962962963
592,57.407407407407405
596,60.18518518518518
600,62.962962962962955
604,65.74074074074073
608,65.74074074074073
612,65.74074074074073
616,65.74074074074073
620,65.74074074074073
624,65.74074074074073
628,65.74074074074073
632,65.74074074074073
636,65.74074074074073
640,65.74074074074073
644,65.74074074074073
648,65.74074074074073
652,65.74074074074073
656,65.74074074074073
660,65.74074074074073
664,65.74074074074073
668,65.74074074074073
672,65.74074074074073
676,65.74074074074073
680,65.74074074074073
684,65.74074074074073
688,65.74074074074073
692,65.74074074074073
696,65.74074074074073
700,65.74074074074073
704,65.74074074074073
708,65.74074074074073
712,65.74074074074073
716,65.74074074074073
720,65.74074074074073
724,65.74074074074073
728,65.74074074074073
732,65.74074074074073
736,65.74074074074073
740,65.74074074074073
744,65.74074074074073
748,65.74074074074073
752,65.74074074074073
756,65.74074074074073
760,65.74074074074073
764,65.74074074074073
768,65.74074074074073
772,65.74074074074073
776,65.74074074074073
780,65.74074074074073
784,65.74074074074073
788,68.51851851851852
792,71.2962962962963
796,74.07407407407408
800,76.85185185185185
804,79.62962962962963
808,82.4074074074074
812,85.18518518518518
816,87.96296296296296
820,90.74074074074075
824,93.51851851851852
828,96.29629629629629
832,99.07407407407408
836,101.85185185185185
840,104.62962962962963
844,107.4074074074074
848,110.18518518518519
852,112.96296296296296
856,115.74074074074075
860,118.51851851851852
864,121.29629629629629
868,124.07407407407408
872,126.85185185185185
876,129.62962962962962
880,132.40740740740742
884,135.1851851851852
888,137.96296296296296
892,140.74074074074076
896,143.5185185185185
900,146.29629629629628
904,149.07407407407408
908,151.85185185185185
912,154.62962962962962
916,157.40740740740742
920,160.1851851851852
924,162.962962962963
928,165.74074074074073
932,168.5185185185185
936,171.2962962962963
940,174.07407407407408
944,176.85185185185185
948,179.62962962962965
952,182.40740740740742
956,185.18518518518516
960,187.96296296296296
964,187.96296296296296
968,187.96296296296296
972,187.96296296296296
976,187.96296296296296
980,187.96296296296296
984,187.96296296296296
988,187.96296296296296
992,187.96296296296296
996,187.96296296296296
1000,187.96296296296296
1004,187.96296296296296
1008,187.96296296296296
1012,187.96296296296296
1016,187.96296296296296
1020,187.96296296296296
1024,190.74074074074073
1028,193.5185185185185
1032,196.2962962962963
1036,199.07407407407408
1040,201.85185185185188
1044,201.85185185185188
1048,201.85185185185188
1052,201.85185185185188
1056,201.85185185185188
1060,201.85185185185188
1064,201.85185185185188
1068,201.85185185185188
1072,201.85185185185188
1076,201.85185185185188
1080,201.85185185185188
1084,201.85185185185188
1088,201.85185185185188
1092,201.85185185185188
1096,201.85185185185188
1100,204.62962962962965
1104,207.4074074074074
1108,210.1851851851852
1112,212.96296296296296
1116,215.74074074074073
1120,218.51851851851853
1124,221.2962962962963
1128,224.07407407407408
1132,226.85185185185185
1136,229.62962962962962
1140,232.4074074074074
1144,235.1851851851852
1148,237.96296296296296
1152,237.96296296296296
1156,237.96296296296296
1160,237.96296296296296
1164,237.96296296296296
1168,237.96296296296296
1172,237.96296296296296
1176,237.96296296296296
1180,237.96296296296296
1184,237.96296296296296
1188,237.96296296296296
1192,237.96296296296296
1196,237.96296296296296
1200,237.96296296296296
1204,237.96296296296296
1208,237.96296296296296
1212,237.96296296296296
1216,237.96296296296296
1220,237.96296296296296
1224,237.96296296296296
1228,237.96296296296296
1232,237.96296296296296
1236,237.96296296296296
1240,237.96296296296296
1244,237.96296296296296
1248,237.96296296296296
1252,237.96296296296296
1256,237.96296296296296
1260,237.96296296296296
1264,237.96296296296296
1268,237.96296296296296
1272,237.96296296296296
1276,237.96296296296296
1280,237.96296296296296
1284,237.96296296296296
1288,237.96296296296296
1292,237.96296296296296
1296,237.96296296296296
1300,237.96296296296296
1304,237.96296296296296
1308,237.96296296296296
1312,237.96296296296296
1316,237.96296296296296
1320,237.96296296296296
1324,237.96296296296296
1328,237.96296296296296
1332,237.96296296296296
1336,237.96296296296296
1340,237.96296296296296
1344,237.96296296296296
1348,237.96296296296296
1352,237.96296296296296
1356,237.96296296296296
1360,237.96296296296296
1364,237.96296296296296
1368,237.96296296296296
1372,237.96296296296296
1376,237.96296296296296
1380,237.96296296296296
1384,237.96296296296296
1388,237.96296296296296
1392,237.96296296296296
1396,237.96296296296296
1400,237.96296296296296
1404,237.96296296296296
1408,237.96296296296296
1412,237.96296296296296
1416,237.96296296296296
1420,237.96296296296296
1424,237.96296296296296
1428,235.1851851851852
1432,232.4074074074074
1436,229.62962962962962
1440,226.85185185185185
1444,224.07407407407408
1448,221.2962962962963
1452,218.51851851851853
1456,215.74074074074073
1460,212.96296296296296
1464,210.1851851851852
1468,210.1851851851852
1472,210.1851851851852
